u,v,weight
author_34377,author_158861,0.2
author_34377,author_158863,0.2
author_34377,author_170370,0.1111111111111111
author_34390,author_34392,1.0
author_34392,author_56851,0.3333333333333333
author_34392,author_107384,0.3333333333333333
author_34410,author_53802,1.0
author_34410,author_113334,0.5
author_34410,author_116447,0.25
author_34410,author_135807,0.5
author_34410,author_151800,0.25
author_34416,author_79339,0.3333333333333333
author_34416,author_176833,0.3333333333333333
author_34452,author_43928,0.2
author_34452,author_47821,1.5833333333333333
author_34452,author_50654,0.25
author_34452,author_60773,0.5
author_34452,author_60775,0.3333333333333333
author_34452,author_73347,0.25
author_34452,author_173707,0.16666666666666666
author_34479,author_59358,1.0
author_34479,author_69958,0.5
author_34561,author_34562,1.3333333333333333
author_34561,author_34563,0.8333333333333333
author_34561,author_36522,3.0
author_34561,author_42456,0.5
author_34561,author_42460,0.3333333333333333
author_34561,author_48643,0.25
author_34561,author_53982,0.3333333333333333
author_34561,author_61373,0.3333333333333333
author_34561,author_77739,2.5
author_34562,author_34563,0.8333333333333333
author_34562,author_36522,0.75
author_34562,author_40394,0.3333333333333333
author_34562,author_43223,0.5833333333333333
author_34562,author_43225,0.5833333333333333
author_34562,author_43227,0.7
author_34562,author_48643,0.25
author_34562,author_52685,0.3333333333333333
author_34562,author_52688,0.3333333333333333
author_34563,author_36522,0.5
author_34563,author_43235,0.3333333333333333
author_34563,author_48643,0.5833333333333333
author_34563,author_52688,0.5833333333333333
author_34563,author_53259,1.8333333333333333
author_34563,author_53260,3.666666666666667
author_34563,author_74908,0.5833333333333333
author_34563,author_77235,0.25
author_34563,author_77237,0.25
author_34563,author_78747,1.1666666666666665
author_34563,author_78960,1.6666666666666665
author_34563,author_95428,0.3333333333333333
author_34578,author_34579,1.0
author_34578,author_34580,1.5
author_34578,author_47416,0.3333333333333333
author_34579,author_34580,1.0
author_34579,author_59815,0.5
author_34579,author_59816,0.5
author_34590,author_34591,2.9499999999999997
author_34590,author_49304,0.16666666666666666
author_34590,author_65678,2.0833333333333335
author_34590,author_75596,0.25
author_34590,author_77078,0.5
author_34590,author_77172,0.8333333333333333
author_34590,author_77174,0.8333333333333333
author_34590,author_82879,0.3333333333333333
author_34590,author_91498,0.16666666666666666
author_34590,author_100052,0.6666666666666666
author_34590,author_100055,1.25
author_34590,author_120112,0.5333333333333333
author_34590,author_121421,1.2
author_34590,author_121423,0.2
author_34590,author_121424,0.8666666666666667
author_34590,author_129690,0.2
author_34590,author_132337,1.25
author_34590,author_162740,0.16666666666666666
author_34590,author_206836,0.2
author_34590,author_206838,0.2
author_34590,author_206839,0.2
author_34591,author_35560,0.3333333333333333
author_34591,author_35561,0.3333333333333333
author_34591,author_39724,0.6666666666666666
author_34591,author_49302,0.5
author_34591,author_49304,0.41666666666666663
author_34591,author_51167,1.3333333333333333
author_34591,author_65678,5.616666666666667
author_34591,author_65680,0.7833333333333332
author_34591,author_65681,0.45
author_34591,author_67325,0.25
author_34591,author_75596,0.25
author_34591,author_78698,1.0
author_34591,author_78936,0.3333333333333333
author_34591,author_91498,0.6666666666666666
author_34591,author_94709,0.25
author_34591,author_100052,0.6666666666666666
author_34591,author_100055,0.25
author_34591,author_101324,0.75
author_34591,author_106589,0.25
author_34591,author_114468,0.5833333333333333
author_34591,author_118110,0.5
author_34591,author_120112,0.2
author_34591,author_121421,0.95
author_34591,author_121423,0.45
author_34591,author_121424,0.8666666666666667
author_34591,author_132337,0.25
author_34591,author_162740,0.16666666666666666
author_34591,author_165615,0.5
author_34591,author_170980,0.8333333333333333
author_34591,author_188274,0.3333333333333333
author_34601,author_34603,0.25
author_34603,author_41949,0.5
author_34603,author_59480,0.5
author_34606,author_34608,0.75
author_34606,author_36634,2.25
author_34606,author_37556,1.2
author_34606,author_41633,0.3333333333333333
author_34606,author_45772,1.45
author_34606,author_59140,0.8333333333333333
author_34606,author_60813,0.3333333333333333
author_34606,author_73820,1.8333333333333333
author_34606,author_73822,0.8333333333333333
author_34606,author_76530,1.25
author_34606,author_77573,1.0833333333333333
author_34606,author_78595,2.0
author_34606,author_78597,0.5
author_34606,author_82269,0.5833333333333333
author_34606,author_82273,0.6666666666666666
author_34606,author_85928,0.25
author_34606,author_85929,0.25
author_34606,author_91463,0.25
author_34606,author_92075,0.25
author_34606,author_95592,2.25
author_34606,author_96401,0.5833333333333333
author_34606,author_102232,0.75
author_34606,author_109133,1.0
author_34606,author_116871,3.0
author_34606,author_122516,0.75
author_34606,author_124386,0.25
author_34606,author_126884,0.25
author_34606,author_127458,0.25
author_34606,author_127459,0.45
author_34606,author_137210,0.3333333333333333
author_34606,author_141785,0.5
author_34606,author_149019,0.2
author_34606,author_209942,0.5
author_34608,author_40258,0.25
author_34608,author_40260,0.5
author_34608,author_49240,0.3333333333333333
author_34608,author_49769,0.25
author_34608,author_85928,0.3333333333333333
author_34608,author_98226,0.3333333333333333
author_34608,author_105912,0.25
author_34691,author_93432,1.0
author_34714,author_43220,0.6666666666666666
author_34714,author_57843,3.0
author_34714,author_62084,4.0
author_34714,author_112829,0.3333333333333333
author_34714,author_116067,1.0
author_34714,author_137413,0.25
author_34714,author_150576,0.25
author_34714,author_187982,1.0
author_34714,author_187984,1.0
author_34718,author_34719,0.5
author_34718,author_85604,0.8333333333333333
author_34718,author_85606,0.8333333333333333
author_34723,author_71977,0.5
author_34723,author_88229,1.1666666666666667
author_34723,author_88232,0.6666666666666666
author_34738,author_34741,1.3333333333333333
author_34741,author_46667,0.25
author_34741,author_150582,0.25
author_34741,author_150585,0.5833333333333333
author_34741,author_156474,0.45
author_34744,author_34747,0.4
author_34744,author_34748,0.4
author_34744,author_47992,0.3333333333333333
author_34744,author_54964,0.5
author_34744,author_55348,0.75
author_34744,author_68278,0.25
author_34744,author_68279,0.5
author_34744,author_75456,0.3333333333333333
author_34744,author_75458,0.3333333333333333
author_34744,author_85647,0.25
author_34744,author_87144,0.5833333333333333
author_34744,author_138710,0.25
author_34747,author_34748,0.4
author_34749,author_40900,1.0
author_34767,author_41160,0.25
author_34767,author_53288,0.25
author_34770,author_34771,0.3333333333333333
author_34770,author_34773,0.3333333333333333
author_34771,author_34773,0.3333333333333333
author_34771,author_37754,1.0
author_34771,author_85143,0.5
author_34773,author_44899,0.5
author_34784,author_35562,0.25
author_34784,author_45492,10.733333333333334
author_34784,author_45493,2.5
author_34784,author_49796,0.25
author_34784,author_54138,0.8333333333333333
author_34784,author_59620,2.25
author_34784,author_71046,0.5833333333333333
author_34784,author_71049,0.5833333333333333
author_34784,author_88822,0.2
author_34784,author_121394,0.8166666666666667
author_34784,author_121395,1.0666666666666667
author_34784,author_121396,0.7
author_34784,author_122277,0.41666666666666663
author_34784,author_122278,0.41666666666666663
author_34784,author_122279,0.5
author_34784,author_122837,0.25
author_34784,author_138669,0.45
author_34784,author_138670,0.2
author_34784,author_199990,1.0
author_34803,author_34805,0.3333333333333333
author_34805,author_34829,0.5
author_34805,author_35938,0.3333333333333333
author_34805,author_35939,0.3333333333333333
author_34805,author_66344,1.0
author_34824,author_44244,2.0
author_34824,author_44537,1.3928571428571428
author_34824,author_71909,0.25
author_34829,author_66344,0.5
author_34834,author_34999,2.5
author_34834,author_35000,1.5
author_34834,author_161060,0.5
author_34837,author_104425,1.0
author_34854,author_46489,0.3333333333333333
author_34869,author_36957,0.16666666666666666
author_34869,author_46641,0.125
author_34869,author_66020,0.16666666666666666
author_34914,author_56989,0.5
author_34928,author_34929,3.2
author_34928,author_118943,0.625
author_34961,author_34962,1.0
author_34961,author_34963,1.0
author_34962,author_34963,2.5
author_34962,author_128006,0.5
author_34982,author_34988,0.5
author_34982,author_46795,0.3333333333333333
author_34982,author_154568,0.8333333333333333
author_34982,author_154569,0.8333333333333333
author_34985,author_34987,0.25
author_34985,author_34988,0.5833333333333333
author_34985,author_34989,0.7833333333333333
author_34985,author_53970,0.2
author_34987,author_34988,0.25
author_34987,author_34989,0.25
author_34987,author_75076,0.5
author_34988,author_34989,1.0833333333333333
author_34989,author_53970,0.2
author_34989,author_78973,0.16666666666666666
author_34999,author_35000,0.5
author_35104,author_35105,1.0
author_35111,author_38563,0.25
author_35111,author_39835,1.0
author_35111,author_39836,1.0
author_35126,author_76882,0.5
author_35126,author_76954,0.5
author_35132,author_38331,1.0333333333333332
author_35132,author_58284,0.2
author_35133,author_35135,0.14285714285714285
author_35133,author_35144,0.34285714285714286
author_35133,author_47849,0.2
author_35133,author_47850,0.2
author_35133,author_67276,0.2
author_35135,author_35144,0.14285714285714285
author_35144,author_47849,0.2
author_35144,author_47850,0.2
author_35144,author_67276,0.2
author_35148,author_49168,1.5
author_35156,author_55966,1.0
author_35156,author_65178,1.0
author_35161,author_44530,0.5
author_35161,author_44532,0.8333333333333333
author_35174,author_35175,0.3333333333333333
author_35174,author_37016,0.5
author_35175,author_79346,0.3333333333333333
author_35180,author_35181,0.5
author_35180,author_83951,1.0
author_35180,author_83952,1.0
author_35180,author_107171,1.5
author_35180,author_111365,0.5
author_35181,author_153895,0.3333333333333333
author_35191,author_35192,0.3333333333333333
author_35191,author_132116,0.5
author_35197,author_56487,0.5
author_35209,author_48335,1.0
author_35225,author_60144,0.08695652173913043
author_35225,author_66797,0.08695652173913043
author_35225,author_66798,0.08695652173913043
author_35225,author_66801,0.08695652173913043
author_35225,author_66802,0.08695652173913043
author_35225,author_66803,0.08695652173913043
author_35225,author_66804,0.08695652173913043
author_35225,author_66806,0.08695652173913043
author_35225,author_66807,0.08695652173913043
author_35225,author_66808,0.08695652173913043
author_35225,author_66809,0.08695652173913043
author_35225,author_66810,0.08695652173913043
author_35225,author_66811,0.08695652173913043
author_35225,author_66812,0.08695652173913043
author_35225,author_66813,0.08695652173913043
author_35225,author_66814,0.08695652173913043
author_35225,author_66815,0.08695652173913043
author_35225,author_66816,0.08695652173913043
author_35225,author_66817,0.08695652173913043
author_35225,author_66818,0.08695652173913043
author_35225,author_66819,0.08695652173913043
author_35232,author_54668,0.1111111111111111
author_35261,author_39950,0.125
author_35271,author_35274,0.17424242424242425
author_35271,author_35275,0.17424242424242425
author_35271,author_36340,0.08333333333333333
author_35274,author_35275,0.17424242424242425
author_35274,author_36340,0.08333333333333333
author_35274,author_39611,0.25757575757575757
author_35274,author_61587,0.09090909090909091
author_35275,author_36340,0.08333333333333333
author_35291,author_42993,1.1666666666666665
author_35291,author_82685,0.3333333333333333
author_35315,author_43905,0.2
author_35315,author_43906,0.2
author_35315,author_43907,1.2
author_35315,author_43909,0.2
author_35328,author_40001,1.0
author_35328,author_69578,2.0
author_35338,author_64134,1.0
author_35338,author_68361,1.0
author_35338,author_76882,3.0000000000000004
